geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Category_LSom,Bias_Category_PHatch
ENSCCRG00000059086,ENSCCRG00000075967,RNF165,RNF165,8,8,CAJNDQ010000039.1,CAJNDQ010000046.1,606.381091287644,-1.0687548680108,1.40189639068055e-08,-0.76900040984535,7.32058218026521e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000044362,ENSCCRG00000000544,elovl1a,elovl1a,9,8,CAJNDQ010000022.1,CAJNDQ010000030.1,1287.08470542244,-1.06876342567378,0.0001033414216854,-0.871487057807337,0.0024352732812325,SubgB_dominant,SubgB_dominant
ENSCCRG00000072847,ENSCCRG00000003409,entpd6,entpd6,14,15,CAJNDQ010000005.1,CAJNDQ010000031.1,426.426487949202,-1.06927122216809,1.4184146857918e-09,-0.333635971978798,0.10187204680829,SubgB_dominant,Balanced
ENSCCRG00000004071,ENSCCRG00000034094,shrprbck1r,shrprbck1r,14,14,CAJNDQ010000007.1,CAJNDQ010000001.1,510.668012077453,-1.07028754654019,6.9325299132071095e-12,-0.438469601364018,0.0088019871848341,SubgB_dominant,Balanced
ENSCCRG00000010123,ENSCCRG00000010060,mybbp1a,mybbp1a,27,27,CAJNDQ010000008.1,CAJNDQ010000016.1,1544.79337373785,-1.07073345151597,2.50066462042635e-06,-0.949912542840117,4.07539090196411e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000063571,ENSCCRG00000068422,,,5,5,CAJNDQ010000023.1,CAJNDQ010000028.1,509.929586979265,-1.0715712930852,6.03464211219869e-10,-1.24894683239602,1.19578091132886e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000049291,ENSCCRG00000058726,zgc:110269,zgc:110269,12,11,CAJNDQ010000022.1,CAJNDQ010000030.1,159.762434050053,-1.07209028275696,2.06540842032429e-05,-0.906049988027033,0.0007437848968182,SubgB_dominant,SubgB_dominant
ENSCCRG00000004846,ENSCCRG00000047472,slc29a1a,slc29a1a,14,15,CAJNDQ010000019.1,CAJNDQ010000049.1,2381.56239213939,-1.07414462700231,7.385624106272631e-14,0.0434238793944985,0.850689009428716,SubgB_dominant,Balanced
ENSCCRG00000013084,ENSCCRG00000017047,atg4b,atg4b,13,12,CAJNDQ010000017.1,CAJNDQ010000011.1,487.040165326035,-1.07457136406595,7.45157026717707e-06,-0.128033912260072,0.712792384690624,SubgB_dominant,Balanced
ENSCCRG00000072362,ENSCCRG00000081202,ficd,ficd,3,3,CAJNDQ010000008.1,CAJNDQ010000016.1,269.603684797142,-1.07532966976164,2.09535835628167e-05,-0.264457544902302,0.365861919230542,SubgB_dominant,Balanced
ENSCCRG00000072502,ENSCCRG00000078902,nat15,nat15,7,7,CAJNDQ010000004.1,CAJNDQ010000002.1,394.103126901841,-1.07543502074218,8.7399547016274e-05,-1.63278388605672,1.27992646496431e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000001981,ENSCCRG00000007016,PRTG,PRTG,20,19,CAJNDQ010000010.1,CAJNDQ010000020.1,1591.56035126325,-1.07548004775184,5.22982139248934e-05,-0.346593076176704,0.28928365208069,SubgB_dominant,Balanced
ENSCCRG00000004875,ENSCCRG00000048676,gpcpd1,gpcpd1,22,21,CAJNDQ010000029.1,CAJNDQ010000035.1,570.868673351869,-1.07561150230242,3.40233771274182e-07,-1.8922033862492,5.87749122410646e-20,SubgB_dominant,SubgB_dominant
ENSCCRG00000063896,ENSCCRG00000003432,aplp2,aplp2,18,19,CAJNDQ010000010.1,CAJNDQ010000020.1,5327.70627454422,-1.07613804122342,1.52318917182915e-06,-0.329697246072581,0.214810607321821,SubgB_dominant,Balanced
ENSCCRG00000030933,ENSCCRG00000081251,,,13,18,CAJNDQ010000008.1,CAJNDQ010000016.1,561.81966114563,-1.07719044416512,1.93336473884836e-06,-1.10435786463785,1.07661246058964e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000050196,ENSCCRG00000004587,sarnp,sarnp,13,12,CAJNDQ010000043.1,CAJNDQ010000014.1,2318.44443255615,-1.07747408419409,9.51806816138054e-06,-0.70662284937873,0.0061710056901574,SubgB_dominant,SubgB_dominant
ENSCCRG00000042557,ENSCCRG00000049882,,,9,9,CAJNDQ010000004.1,CAJNDQ010000002.1,976.649760983373,-1.07768699864222,1.18220946114716e-07,-0.632341054346773,0.0030256626750856,SubgB_dominant,SubgB_dominant
ENSCCRG00000071122,ENSCCRG00000029564,nudcd3,nudcd3,7,6,CAJNDQ010000033.1,CAJNDQ010000025.1,1804.88345262468,-1.07946783937929,1.08079325917985e-22,-0.445308885452438,0.0001337154522013,SubgB_dominant,Balanced
ENSCCRG00000031649,ENSCCRG00000080322,snapc4,snapc4,26,33,CAJNDQ010000008.1,CAJNDQ010000016.1,641.792919060382,-1.07964654314913,4.43094893618604e-08,-1.88664229429725,2.84021078056762e-21,SubgB_dominant,SubgB_dominant
ENSCCRG00000041923,ENSCCRG00000004727,cenpx,cenpx,5,4,CAJNDQ010000004.1,CAJNDQ010000002.1,286.447428430226,-1.07989226510397,5.68804586898529e-05,-0.881802399581945,0.0020721179466705,SubgB_dominant,SubgB_dominant
ENSCCRG00000017887,ENSCCRG00000064964,TIAM1,TIAM1,30,30,CAJNDQ010000033.1,CAJNDQ010000025.1,1026.64745754181,-1.08020750097355,3.2615585551216703e-09,-0.748777509650976,9.3792310556593e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000011436,ENSCCRG00000036289,anln,anln,25,26,CAJNDQ010000032.1,CAJNDQ010000013.1,3722.88536215212,-1.08092654600243,5.874778234495889e-11,-0.904890980462728,6.94894667554543e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000070318,ENSCCRG00000065049,,,3,3,CAJNDQ010000042.1,CAJNDQ010000047.1,1090.06714086216,-1.0821053605776,0.0009344278266084,-0.759965376636192,0.0290336118471465,SubgB_dominant,SubgB_dominant
ENSCCRG00000074971,ENSCCRG00000058713,cab39l,cab39l,10,10,CAJNDQ010000023.1,CAJNDQ010000028.1,804.826747495953,-1.0828562423035,9.57198701017804e-08,-0.668274354000107,0.0017396313894975,SubgB_dominant,SubgB_dominant
ENSCCRG00000002409,ENSCCRG00000040144,dcp2,dcp2,12,12,CAJNDQ010000033.1,CAJNDQ010000025.1,1592.69455086507,-1.08431009319116,8.37510218524124e-08,-0.707275053070544,0.0008174714606211,SubgB_dominant,SubgB_dominant
ENSCCRG00000049856,ENSCCRG00000027161,,,9,11,CAJNDQ010000003.1,CAJNDQ010000048.1,385.561893200152,-1.08495395719314,9.82416993389115e-06,-0.762837173432144,0.0033839215856143,SubgB_dominant,SubgB_dominant
ENSCCRG00000050980,ENSCCRG00000050215,,,14,11,CAJNDQ010000018.1,CAJNDQ010000024.1,573.220436434347,-1.0861451051604,0.0076746746372576,-0.670057094732321,0.135533358801563,SubgB_dominant,Balanced
ENSCCRG00000023982,ENSCCRG00000023975,,,22,24,CAJNDQ010000010.1,CAJNDQ010000020.1,227.662013421029,-1.0862982266064,0.0009743846692845,-0.913427164306563,0.0075507156618167,SubgB_dominant,SubgB_dominant
ENSCCRG00000071185,ENSCCRG00000067875,zgc:112255,zgc:112255,6,6,CAJNDQ010000043.1,CAJNDQ010000014.1,907.800296292292,-1.08661124384092,1.90566261336761e-08,-1.32433368585995,9.579679391336669e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000041388,ENSCCRG00000029254,pdap1a,pdap1a,6,7,CAJNDQ010000045.1,CAJNDQ010000026.1,4886.88441281478,-1.08860101178281,8.24619343871933e-09,-1.21003647423517,1.44506287599961e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000052631,ENSCCRG00000038404,slx9,slx9,6,6,CAJNDQ010000044.1,CAJNDQ010000006.1,257.030065722552,-1.09168308766258,0.0277928756000585,-2.37702728397394,6.37204127377133e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000057455,ENSCCRG00000066442,,,4,9,CAJNDQ010000042.1,CAJNDQ010000047.1,419.814086344702,-1.09207154794029,1.7400564758783202e-09,-1.14235785363488,1.58231210622783e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000055195,ENSCCRG00000066807,fbl,fbl,9,10,CAJNDQ010000003.1,CAJNDQ010000048.1,6157.64628608407,-1.0941345769916,1.1452071440467001e-10,-1.57217564239886,9.5572812874933e-21,SubgB_dominant,SubgB_dominant
ENSCCRG00000009350,ENSCCRG00000033074,yap1,yap1,9,10,CAJNDQ010000010.1,CAJNDQ010000020.1,921.054204305733,-1.09420322511178,0.0011804564916258,-1.09924308195924,0.0013495040051839,SubgB_dominant,SubgB_dominant
ENSCCRG00000045147,ENSCCRG00000045161,,,23,24,CAJNDQ010000004.1,CAJNDQ010000002.1,2523.90749679891,-1.09509651230237,2.2251606526604402e-17,-1.15461787846235,1.71287810994177e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000026066,ENSCCRG00000066175,KLHL2,KLHL2,14,16,CAJNDQ010000023.1,CAJNDQ010000028.1,238.415024518855,-1.09518784804464,0.0005318412043143,-1.2359071699958,6.9690376231952e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000013163,ENSCCRG00000057954,tcf3b,tcf3b,19,29,CAJNDQ010000044.1,CAJNDQ010000006.1,855.660798111203,-1.09680036879887,2.73280919142602e-06,-1.02338074042878,1.60404146202957e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000069834,ENSCCRG00000021930,rps6kal,rps6kal,22,23,CAJNDQ010000021.1,CAJNDQ010000036.1,815.742654465161,-1.09720350019826,1.97616457541405e-08,-0.89606586709919,6.97132714516149e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000061574,ENSCCRG00000051598,ddah2,ddah2,8,6,CAJNDQ010000032.1,CAJNDQ010000013.1,276.706001079438,-1.0973398066765,7.4528003414148e-05,-0.740569825626317,0.0118951528299093,SubgB_dominant,SubgB_dominant
ENSCCRG00000039203,ENSCCRG00000006110,nr1d4b,nr1d4b,9,8,CAJNDQ010000043.1,CAJNDQ010000014.1,447.940343060318,-1.09770030487594,0.0009210988685885,-0.753842613252408,0.0467917063421677,SubgB_dominant,SubgB_dominant
ENSCCRG00000010434,ENSCCRG00000022358,lemd1,lemd1,10,11,CAJNDQ010000012.1,CAJNDQ010000050.1,3438.82500583253,-1.10010800091257,0.0005978002694568,-1.53642039433535,3.30015279333762e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000066954,ENSCCRG00000054786,si:ch211-63o20.7,si:ch211-63o20.7,5,5,CAJNDQ010000029.1,CAJNDQ010000035.1,453.273508060673,-1.10275738685035,2.85547158914808e-09,-0.857408575964959,2.15646559269609e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000049234,ENSCCRG00000032086,,,14,15,CAJNDQ010000010.1,CAJNDQ010000020.1,1839.02533925363,-1.10314929625301,2.29168947101636e-05,-0.997372892468258,0.0001681318787026,SubgB_dominant,SubgB_dominant
ENSCCRG00000041689,ENSCCRG00000020739,calua,calua,7,7,CAJNDQ010000037.1,CAJNDQ010000009.1,1385.51113298082,-1.10359511584693,9.42749988447185e-06,-0.873911103649517,0.0006583738810461,SubgB_dominant,SubgB_dominant
ENSCCRG00000029503,ENSCCRG00000022095,tfdp1b,tfdp1b,13,13,CAJNDQ010000023.1,CAJNDQ010000028.1,1506.58824546793,-1.10484140468725,4.63771190863653e-15,-0.968025720972183,3.0370498294838e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000033572,ENSCCRG00000058117,yif1b,yif1b,7,8,CAJNDQ010000010.1,CAJNDQ010000020.1,370.218946013886,-1.10608884090494,6.3916528441529e-07,0.250370665605242,0.360533935495216,SubgB_dominant,Balanced
ENSCCRG00000065366,ENSCCRG00000038837,,SLC41A2,11,11,CAJNDQ010000037.1,CAJNDQ010000009.1,604.328676842054,-1.10845656375038,1.79595588412173e-06,-0.698229129544898,0.0038002656474759,SubgB_dominant,SubgB_dominant
ENSCCRG00000070697,ENSCCRG00000044722,mul1b,mul1b,6,6,CAJNDQ010000012.1,CAJNDQ010000050.1,292.738054837549,-1.10898350502515,1.69786137057313e-05,0.103444065296491,0.781689842839322,SubgB_dominant,Balanced
ENSCCRG00000032561,ENSCCRG00000065262,cdv3,cdv3,5,5,CAJNDQ010000015.1,CAJNDQ010000041.1,3453.46816820189,-1.11049636848597,1.7422592581754e-20,-0.884365775108796,9.622924014372591e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000059305,ENSCCRG00000081466,,,19,19,CAJNDQ010000039.1,CAJNDQ010000046.1,768.593711975059,-1.11263943132798,5.24373195528954e-08,-0.767659195069179,0.0003003893372336,SubgB_dominant,SubgB_dominant
ENSCCRG00000022171,ENSCCRG00000047614,sesn1,sesn1,12,11,CAJNDQ010000029.1,CAJNDQ010000035.1,578.358484247889,-1.1131146163221,1.67492393957319e-05,-1.00873255165272,0.000154760784188,SubgB_dominant,SubgB_dominant
ENSCCRG00000057750,ENSCCRG00000026581,lysmd1,lysmd1,5,4,CAJNDQ010000003.1,CAJNDQ010000048.1,236.251014652789,-1.11525435241922,0.0002596350491136,-1.72456727031518,6.7447557455512e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000055917,ENSCCRG00000016249,tgif1,tgif1,5,4,CAJNDQ010000015.1,CAJNDQ010000041.1,1403.03457234331,-1.11692029523887,1.82928483146887e-06,-0.907700104873419,0.000168205585615,SubgB_dominant,SubgB_dominant
ENSCCRG00000051476,ENSCCRG00000031017,commd8,commd8,7,7,CAJNDQ010000019.1,CAJNDQ010000049.1,182.546362979431,-1.11800541261701,4.35024931573517e-06,-1.17641020128817,1.08907180262745e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000024877,ENSCCRG00000068193,mrps6,mrps6,3,3,CAJNDQ010000019.1,CAJNDQ010000049.1,359.452031873903,-1.12230335780676,0.0031047000646646,-0.93083131622136,0.0185659650006163,SubgB_dominant,SubgB_dominant
ENSCCRG00000010967,ENSCCRG00000056249,,,2,3,CAJNDQ010000040.1,CAJNDQ010000027.1,918.849413389337,-1.12406055933785,1.72571084267614e-08,-1.84815333727759,5.8314718940277e-22,SubgB_dominant,SubgB_dominant
ENSCCRG00000055993,ENSCCRG00000082518,ndnf,ndnf,4,4,CAJNDQ010000012.1,CAJNDQ010000050.1,461.172630014638,-1.12485308026979,0.0433900682428537,-0.927434324600676,0.117652356595487,SubgB_dominant,Balanced
ENSCCRG00000075900,ENSCCRG00000054402,,,21,20,CAJNDQ010000019.1,CAJNDQ010000049.1,476.068906961842,-1.1250595948586,4.6379481835793e-06,-1.14078814192072,3.54579990471978e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000026709,ENSCCRG00000056587,arfip1,arfip1,9,10,CAJNDQ010000023.1,CAJNDQ010000028.1,360.665799820294,-1.1256927535916,1.01981376061455e-06,-1.09135954196086,2.32585085816676e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000067181,ENSCCRG00000055540,bckdk,bckdk,12,16,CAJNDQ010000008.1,CAJNDQ010000016.1,2197.05422442265,-1.12618851893278,8.8653974801514e-06,-1.24351200528702,8.32539005356657e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000074390,ENSCCRG00000064631,aldh4a1,aldh4a1,15,15,CAJNDQ010000043.1,CAJNDQ010000014.1,406.44610661672,-1.1276242261893,7.53353646708552e-09,-0.0779690132060593,0.784099814893485,SubgB_dominant,Balanced
ENSCCRG00000045889,ENSCCRG00000028660,,,17,15,CAJNDQ010000012.1,CAJNDQ010000050.1,1123.35391344581,-1.1279875229009,7.12411914337567e-05,-0.949502941912025,0.0011349297250539,SubgB_dominant,SubgB_dominant
ENSCCRG00000011173,ENSCCRG00000050986,alcamb,alcamb,17,16,CAJNDQ010000040.1,CAJNDQ010000027.1,2799.54021387454,-1.12891039895195,0.0022829628074662,-0.906612604123302,0.0193841156102728,SubgB_dominant,SubgB_dominant
ENSCCRG00000004981,ENSCCRG00000017168,BTAF1,BTAF1,39,38,CAJNDQ010000019.1,CAJNDQ010000049.1,1683.83329115688,-1.1295661828881,9.72663864783619e-07,-0.754241291085711,0.0017026641923288,SubgB_dominant,SubgB_dominant
ENSCCRG00000043750,ENSCCRG00000036981,scrib,scrib,45,45,CAJNDQ010000007.1,CAJNDQ010000001.1,4017.88660476154,-1.12982960044966,5.544419175498629e-11,-1.19646173925202,4.45852906033915e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000065334,ENSCCRG00000013487,EVI5,EVI5,26,21,CAJNDQ010000017.1,CAJNDQ010000011.1,904.486620251868,-1.13508866577676,1.2767980713568901e-17,-0.503204208851811,0.0003585406040194,SubgB_dominant,Balanced
ENSCCRG00000033549,ENSCCRG00000014862,dnpep,dnpep,16,15,CAJNDQ010000017.1,CAJNDQ010000011.1,382.163731129129,-1.136076588964,5.44564815716712e-05,-1.05882308168903,0.0001514927875246,SubgB_dominant,SubgB_dominant
ENSCCRG00000067876,ENSCCRG00000061015,,,9,6,CAJNDQ010000003.1,CAJNDQ010000048.1,1005.52947428063,-1.1363557379858,8.446761226558101e-10,0.0012582742885805,0.997895367436239,SubgB_dominant,Balanced
ENSCCRG00000039878,ENSCCRG00000074272,arhgap12a,arhgap12a,17,18,CAJNDQ010000022.1,CAJNDQ010000030.1,309.486424964684,-1.13707214816545,6.69645916216673e-05,-0.509735751735848,0.110398472314785,SubgB_dominant,Balanced
ENSCCRG00000056551,ENSCCRG00000001683,lman2,lman2,9,9,CAJNDQ010000021.1,CAJNDQ010000036.1,2202.80345945774,-1.13761260079786,4.88573077034759e-09,-1.35411388693385,3.2813537522804898e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000062265,ENSCCRG00000079169,nkiras2,nkiras2,5,6,CAJNDQ010000004.1,CAJNDQ010000002.1,213.433840692475,-1.13838000674709,9.73593350570006e-05,-0.680112031968926,0.0308059098503192,SubgB_dominant,SubgB_dominant
ENSCCRG00000065762,ENSCCRG00000079741,srsf3b,srsf3b,7,6,CAJNDQ010000044.1,CAJNDQ010000006.1,6659.84440091014,-1.13988742179503,3.6395071866551794e-36,-0.895377402523521,1.64765056052561e-22,SubgB_dominant,SubgB_dominant
ENSCCRG00000016568,ENSCCRG00000004037,spint1a,spint1a,12,11,CAJNDQ010000005.1,CAJNDQ010000031.1,2417.79509869729,-1.14052801923056,0.0009258678819384,-0.853074271171048,0.0186945927608973,SubgB_dominant,SubgB_dominant
ENSCCRG00000034774,ENSCCRG00000034807,kdelr2b,kdelr2b,5,5,CAJNDQ010000045.1,CAJNDQ010000026.1,1264.58557576148,-1.1406484851875,3.47201498824734e-13,-0.97713417439565,9.93564394262779e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000080051,ENSCCRG00000062157,mpdu1b,mpdu1b,9,9,CAJNDQ010000007.1,CAJNDQ010000001.1,566.856169760828,-1.14076529710908,4.67270793386085e-07,-1.69394383820409,3.07715316522591e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000017953,ENSCCRG00000061898,,,10,8,CAJNDQ010000043.1,CAJNDQ010000014.1,5494.58094949663,-1.14161765080719,9.15872856044583e-22,-1.2615013237538,3.1212404881814e-26,SubgB_dominant,SubgB_dominant
ENSCCRG00000043814,ENSCCRG00000003163,,,31,31,CAJNDQ010000005.1,CAJNDQ010000031.1,553.295111406557,-1.14322542313304,1.889207181587e-05,-1.77046527273729,6.29112626648697e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000075566,ENSCCRG00000038943,vasna,vasna,3,3,CAJNDQ010000044.1,CAJNDQ010000006.1,216.704204865494,-1.14517589914888,0.0154183553813827,-0.904510609024445,0.0703622183073511,SubgB_dominant,Balanced
ENSCCRG00000052375,ENSCCRG00000019255,tp53bp1,tp53bp1,29,28,CAJNDQ010000007.1,CAJNDQ010000001.1,2735.61550470321,-1.14558442767673,1.01981259393776e-09,-0.946752754337128,8.32539005356657e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000058623,ENSCCRG00000053623,fam110d,fam110d,3,3,CAJNDQ010000003.1,CAJNDQ010000048.1,482.084402603127,-1.14732655089874,0.0259275552014225,-1.50796410050541,0.0031740015636411,SubgB_dominant,SubgB_dominant
ENSCCRG00000025894,ENSCCRG00000009789,,,15,15,CAJNDQ010000029.1,CAJNDQ010000035.1,1337.32462611973,-1.1476607224395,1.61843964580806e-05,-0.934240284266247,0.0006677562327522,SubgB_dominant,SubgB_dominant
ENSCCRG00000027561,ENSCCRG00000027864,osbpl7,osbpl7,29,31,CAJNDQ010000045.1,CAJNDQ010000026.1,657.85814171919,-1.14947703525292,0.0014915135261903,-0.483335590025148,0.248795329050092,SubgB_dominant,Balanced
ENSCCRG00000036441,ENSCCRG00000044086,rabggta,rabggta,17,18,CAJNDQ010000012.1,CAJNDQ010000050.1,545.293378245811,-1.14972213502245,1.6177751969149702e-15,-1.93538574140628,2.94685730735744e-38,SubgB_dominant,SubgB_dominant
ENSCCRG00000039594,ENSCCRG00000074273,smim13,smim13,5,3,CAJNDQ010000032.1,CAJNDQ010000013.1,304.064295867541,-1.15155823806867,3.67058549797173e-05,-1.51904471388992,1.73665282040936e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000072634,ENSCCRG00000058434,fbxo30a,fbxo30a,4,5,CAJNDQ010000005.1,CAJNDQ010000031.1,392.292213766026,-1.15219831424231,2.41518038674719e-07,-0.531148641402203,0.0200544750525803,SubgB_dominant,Balanced
ENSCCRG00000043625,ENSCCRG00000005079,plcb3,plcb3,34,34,CAJNDQ010000007.1,CAJNDQ010000001.1,1557.63143010668,-1.15375437398724,2.03588230991786e-09,-0.77403656998673,9.496575102111e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000054357,ENSCCRG00000010104,npdc1a,npdc1a,9,10,CAJNDQ010000039.1,CAJNDQ010000046.1,235.739355303568,-1.15449874095464,2.01070191093248e-06,-0.199573262784013,0.541123449553479,SubgB_dominant,Balanced
ENSCCRG00000069840,ENSCCRG00000019513,dimt1l,dimt1l,12,14,CAJNDQ010000018.1,CAJNDQ010000024.1,370.557392528512,-1.15799654520964,0.0002693371425026,-1.08344909787821,0.0007863710813434,SubgB_dominant,SubgB_dominant
ENSCCRG00000074301,ENSCCRG00000034299,med22,med22,4,5,CAJNDQ010000008.1,CAJNDQ010000016.1,188.07993168478,-1.15888905177015,7.23919862938686e-05,-2.14740281873755,1.24857902624555e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000012066,ENSCCRG00000076777,hif1al2,hif1al2,16,19,CAJNDQ010000039.1,CAJNDQ010000046.1,156.993237488998,-1.15895688749789,0.0085540955050107,0.311633638142616,0.547689976488474,SubgB_dominant,Balanced
ENSCCRG00000062828,ENSCCRG00000074781,rpusd1,rpusd1,7,9,CAJNDQ010000004.1,CAJNDQ010000002.1,331.579319649579,-1.15911412360731,2.0992147966561e-08,-0.31132016185593,0.200853738648643,SubgB_dominant,Balanced
ENSCCRG00000033180,ENSCCRG00000007680,usp36,usp36,21,22,CAJNDQ010000004.1,CAJNDQ010000002.1,687.374765775656,-1.15913941044304,0.0003683028386885,-0.777299433486828,0.025027390544095,SubgB_dominant,SubgB_dominant
ENSCCRG00000077072,ENSCCRG00000063524,clpp,clpp,9,8,CAJNDQ010000004.1,CAJNDQ010000002.1,519.838517714396,-1.15979735109747,2.05861312266475e-16,-0.91838941382466,3.0074802638133594e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000021780,ENSCCRG00000021606,mrpl23,,5,6,CAJNDQ010000034.1,CAJNDQ010000038.1,257.720130695318,-1.15986069614917,3.46712197964299e-05,-3.50640521202598,1.0149146700353099e-34,SubgB_dominant,SubgB_dominant
ENSCCRG00000041158,ENSCCRG00000020713,rai14,rai14,19,18,CAJNDQ010000039.1,CAJNDQ010000046.1,1770.44588618143,-1.16112784386942,1.6851931490706801e-15,-0.642668232575934,1.13867333391647e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000064687,ENSCCRG00000069924,nfs1,nfs1,13,13,CAJNDQ010000043.1,CAJNDQ010000014.1,2404.81857887945,-1.16212617957728,4.23965370332134e-19,-0.772794949388473,1.50152706319746e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000070563,ENSCCRG00000069987,clcn4,clcn4,13,14,CAJNDQ010000043.1,CAJNDQ010000014.1,169.352408857032,-1.16287003891037,1.35503996640449e-05,-0.787081563416126,0.0046033917700916,SubgB_dominant,SubgB_dominant
ENSCCRG00000028541,ENSCCRG00000063093,eef1db,eef1db,7,10,CAJNDQ010000029.1,CAJNDQ010000035.1,453.391185411434,-1.16421076800957,0.0018547845467987,-1.25486229408497,0.0008554548251146,SubgB_dominant,SubgB_dominant
ENSCCRG00000053354,ENSCCRG00000056116,zgc:162944,zgc:162944,5,5,CAJNDQ010000042.1,CAJNDQ010000047.1,206.441186442149,-1.16527040639683,0.0094810665764917,-1.21079508797666,0.0067722476314203,SubgB_dominant,SubgB_dominant
ENSCCRG00000039460,ENSCCRG00000038154,mark3b,mark3b,19,20,CAJNDQ010000029.1,CAJNDQ010000035.1,298.990319284104,-1.1702966148812,0.0001063620523501,-0.293823787033044,0.434284516023776,SubgB_dominant,Balanced
ENSCCRG00000029843,ENSCCRG00000060249,dcaf11,dcaf11,15,15,CAJNDQ010000015.1,CAJNDQ010000041.1,569.502510973349,-1.17056004316639,0.0014402624012012,-0.999046424022269,0.008874422616118,SubgB_dominant,SubgB_dominant
ENSCCRG00000066292,ENSCCRG00000006820,fkbp8,fkbp8,10,9,CAJNDQ010000044.1,CAJNDQ010000006.1,551.983018987786,-1.1719569042744,1.19437492590864e-12,-1.32032387802978,4.4270370946166298e-16,SubgB_dominant,SubgB_dominant
