geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch
ENSCCRG00000076594,ENSCCRG00000065990,cdca4,cdca4,5,7,CAJNDQ010000029.1,CAJNDQ010000035.1,1201.22770388965,0.608982918026368,0.000817014266145722,0.432914056577574,0.0247925984878929
ENSCCRG00000021705,ENSCCRG00000050527,,,21,22,CAJNDQ010000040.1,CAJNDQ010000027.1,726.102785062213,0.608975017541963,0.0100340070523321,0.528133133432861,0.0313029251185535
ENSCCRG00000072009,ENSCCRG00000054236,nae1,nae1,21,21,CAJNDQ010000007.1,CAJNDQ010000001.1,217.291908900305,0.608222526281985,0.28703430459972,0.362138413895896,0.584114767289477
ENSCCRG00000072915,ENSCCRG00000028467,atp5f1d,atp5f1d,4,5,CAJNDQ010000044.1,CAJNDQ010000006.1,967.966784641035,0.607895734817117,0.00145774302150836,0.291870434523923,0.175601747900613
ENSCCRG00000062963,ENSCCRG00000010673,vdac3,vdac3,11,11,CAJNDQ010000018.1,CAJNDQ010000024.1,522.562807601915,0.607816048199395,0.494299644857454,0.786610703604257,0.392277097612509
ENSCCRG00000064958,ENSCCRG00000044687,,,7,8,CAJNDQ010000010.1,CAJNDQ010000020.1,192.921988570732,0.607155557272212,0.193431256945336,1.06522265192238,0.0174130191333788
ENSCCRG00000048634,ENSCCRG00000055531,vma21,vma21,3,4,CAJNDQ010000008.1,CAJNDQ010000016.1,469.440713314342,0.606990297126921,0.00490345169491083,0.570637868585059,0.00817590150916757
ENSCCRG00000004087,ENSCCRG00000015859,kif23,kif23,24,26,CAJNDQ010000010.1,CAJNDQ010000020.1,4664.31154556509,0.606785452251418,9.06980636844182e-08,0.873774630331748,8.91086627891245e-15
ENSCCRG00000075699,ENSCCRG00000078747,vps37c,vps37c,10,16,CAJNDQ010000023.1,CAJNDQ010000028.1,567.40723362702,0.606670872209967,0.00117342072235754,0.465496984358679,0.015313071104584
ENSCCRG00000030208,ENSCCRG00000073667,ppm1bb,ppm1bb,8,6,CAJNDQ010000045.1,CAJNDQ010000026.1,1271.22221498214,0.605855631708742,0.000226903940399306,0.346337598846987,0.052269437226625
ENSCCRG00000013566,ENSCCRG00000055719,her8a,her8a,5,5,CAJNDQ010000007.1,CAJNDQ010000001.1,347.280346380028,0.605006742633766,0.167425982197162,-0.730844546501788,0.103708746946518
ENSCCRG00000050922,ENSCCRG00000043332,SEMA4D,SEMA4D,21,21,CAJNDQ010000039.1,CAJNDQ010000046.1,167.546987492936,0.604876252489418,0.179752244571608,-0.000374629568988288,1.0
ENSCCRG00000014154,ENSCCRG00000061608,mpzl1l,mpzl1l,7,7,CAJNDQ010000033.1,CAJNDQ010000025.1,681.757780559001,0.604280361951471,6.24167704471324e-05,0.47600995837784,0.00231231382952952
ENSCCRG00000020482,ENSCCRG00000003333,,,38,36,CAJNDQ010000039.1,CAJNDQ010000046.1,473.586439333466,0.603962443869592,5.95274043435475e-05,0.228577235635551,0.175344774429103
ENSCCRG00000026879,ENSCCRG00000063001,wu:fb44b02,wu:fb44b02,25,24,CAJNDQ010000040.1,CAJNDQ010000027.1,2014.61492514872,0.603276655308256,0.065914312175555,0.754368290885349,0.0210313181504825
ENSCCRG00000057234,ENSCCRG00000034984,poglut1,poglut1,10,12,CAJNDQ010000023.1,CAJNDQ010000028.1,856.147680708514,0.603062804025625,0.00191409271647331,0.442869827863175,0.0328380939973659
ENSCCRG00000049760,ENSCCRG00000040238,timm50,timm50,11,11,CAJNDQ010000040.1,CAJNDQ010000027.1,442.749455770629,0.60218009422136,0.045422616154666,1.05700604709135,0.000209961345837035
ENSCCRG00000054879,ENSCCRG00000059419,gmeb1,gmeb1,11,10,CAJNDQ010000032.1,CAJNDQ010000013.1,329.176483170768,0.601599675413642,0.10931636686777,0.795204843311568,0.0316985197725633
ENSCCRG00000040885,ENSCCRG00000062288,stk25b,stk25b,12,14,CAJNDQ010000022.1,CAJNDQ010000030.1,478.795092653456,0.601534292758613,8.08207718221317e-05,0.831098598370875,1.91164899580878e-08
ENSCCRG00000025283,ENSCCRG00000007453,igf1ra,igf1ra,22,22,CAJNDQ010000010.1,CAJNDQ010000020.1,592.761632229824,0.601022167553539,0.403726270085925,0.399124939046919,0.633512722147062
ENSCCRG00000055092,ENSCCRG00000034338,mier3a,mier3a,15,14,CAJNDQ010000033.1,CAJNDQ010000025.1,564.326422312432,0.600764838949712,0.12853395725863,0.437606736484618,0.316550706809096
ENSCCRG00000007522,ENSCCRG00000021916,,taf5,12,12,CAJNDQ010000023.1,CAJNDQ010000028.1,919.700099820886,0.600514103775512,4.42846140842776e-05,0.408824131175652,0.00780448086312446
ENSCCRG00000053315,ENSCCRG00000069209,naa15b,naa15b,21,21,CAJNDQ010000023.1,CAJNDQ010000028.1,1649.18202019996,0.600314203864101,3.92120744223062e-08,0.419507790941089,0.000157723150422583
ENSCCRG00000033219,ENSCCRG00000041856,cope,cope,11,11,CAJNDQ010000022.1,CAJNDQ010000030.1,1397.08351543815,0.599984588463015,0.0325780935779644,0.628747967603822,0.0280932218298339
ENSCCRG00000001041,ENSCCRG00000050616,ankfy1,ankfy1,27,25,CAJNDQ010000008.1,CAJNDQ010000016.1,2337.59297602076,0.599090077437839,2.12812945957026e-09,0.176519128692297,0.126691120849109
ENSCCRG00000066385,ENSCCRG00000055429,pbx4,pbx4,10,9,CAJNDQ010000004.1,CAJNDQ010000002.1,2937.28509415975,0.59908600863458,4.42846140842776e-05,0.403817107917035,0.00915466408442697
ENSCCRG00000026788,ENSCCRG00000056148,pgap3,pgap3,10,9,CAJNDQ010000045.1,CAJNDQ010000026.1,700.774920288752,0.598954496159943,0.0020483198057543,1.60108095807382,1.85416354755177e-17
ENSCCRG00000038774,ENSCCRG00000021039,plaa,plaa,16,17,CAJNDQ010000007.1,CAJNDQ010000001.1,539.802062171331,0.598934161240878,0.000224054694986577,0.364423324795877,0.0324120660216634
ENSCCRG00000069353,ENSCCRG00000004880,,,10,12,CAJNDQ010000032.1,CAJNDQ010000013.1,461.32171753536,0.598045051208952,0.0737894470118176,0.601030712780837,0.0817680918758484
ENSCCRG00000082174,ENSCCRG00000006079,,,13,13,CAJNDQ010000040.1,CAJNDQ010000027.1,639.324789072851,0.596668226240109,0.000393839391518979,0.797998251750175,3.24738707233885e-06
ENSCCRG00000000585,ENSCCRG00000002979,psma8,psma8,8,8,CAJNDQ010000029.1,CAJNDQ010000035.1,967.877964270612,0.596532312206174,0.062313241440273,0.322077249475699,0.385004901327152
ENSCCRG00000067944,ENSCCRG00000070949,cdkn1ba,cdkn1ba,5,6,CAJNDQ010000037.1,CAJNDQ010000009.1,516.944444118329,0.596429058397642,0.0269532783209451,0.511061409172613,0.0722710497254071
ENSCCRG00000044041,ENSCCRG00000004278,birc2,birc2,10,10,CAJNDQ010000039.1,CAJNDQ010000046.1,459.17589696711,0.596406293400456,0.147457320970697,0.395191969464702,0.394801755834226
ENSCCRG00000079947,ENSCCRG00000074856,pbdc1,pbdc1,6,6,CAJNDQ010000033.1,CAJNDQ010000025.1,685.797420249339,0.595598281016345,0.0215181809718654,0.490030981088779,0.0745048840674039
ENSCCRG00000005910,ENSCCRG00000050162,,,36,24,CAJNDQ010000032.1,CAJNDQ010000013.1,378.37875250689,0.594771029403822,0.24393273419815,-0.0264460097625247,0.970811407849545
ENSCCRG00000011993,ENSCCRG00000002936,,,26,27,CAJNDQ010000010.1,CAJNDQ010000020.1,298.210164685543,0.594624172081752,0.00154935678675121,0.337392790631362,0.106160067803685
ENSCCRG00000080916,ENSCCRG00000055461,gna13a,gna13a,5,4,CAJNDQ010000045.1,CAJNDQ010000026.1,526.420900165647,0.594316115030309,5.40973228891985e-05,0.564897084594199,0.000200819922592501
ENSCCRG00000035189,ENSCCRG00000051559,,,19,20,CAJNDQ010000004.1,CAJNDQ010000002.1,336.975656254187,0.593881540010499,0.0718988497690159,0.112664395601975,0.810382408445064
ENSCCRG00000072393,ENSCCRG00000066716,rbm24a,rbm24a,4,4,CAJNDQ010000032.1,CAJNDQ010000013.1,1093.3191062651,0.592753172328799,0.00280880314113573,0.0631103681912445,0.833508916381377
ENSCCRG00000069016,ENSCCRG00000006049,qki2,qki2,8,9,CAJNDQ010000045.1,CAJNDQ010000026.1,855.632132963221,0.592032911913997,0.00656468592394475,0.581152713717524,0.0100597739221807
ENSCCRG00000018594,ENSCCRG00000000515,,,12,13,CAJNDQ010000008.1,CAJNDQ010000016.1,923.413381012908,0.591777949586444,0.000371336008724863,0.405011033204151,0.0205895914574807
ENSCCRG00000027637,ENSCCRG00000009540,,,20,18,CAJNDQ010000032.1,CAJNDQ010000013.1,794.518545645123,0.591082577402257,9.82056632580375e-05,0.647998459157056,2.00603533790735e-05
ENSCCRG00000014033,ENSCCRG00000078955,grk4,grk4,17,17,CAJNDQ010000023.1,CAJNDQ010000028.1,317.35188563124,0.590515438546069,0.542787975774775,0.819666302404749,0.410649982991299
ENSCCRG00000064295,ENSCCRG00000076315,,,18,19,CAJNDQ010000029.1,CAJNDQ010000035.1,1798.73300248878,0.589787542321106,0.0234840186921589,0.387853643730256,0.177469500596074
ENSCCRG00000041639,ENSCCRG00000025521,grb10a,grb10a,18,18,CAJNDQ010000032.1,CAJNDQ010000013.1,347.820316341713,0.589385548342269,0.00542959462973914,1.18269582066383,2.26737217905245e-08
ENSCCRG00000008965,ENSCCRG00000010742,brip1,brip1,24,27,CAJNDQ010000040.1,CAJNDQ010000027.1,589.514064749654,0.58925652490652,0.000224034704638313,0.235480991022632,0.233247900035863
ENSCCRG00000048086,ENSCCRG00000048034,uhrf1,uhrf1,17,18,CAJNDQ010000044.1,CAJNDQ010000006.1,7550.64053719847,0.589106500842215,2.98770633032974e-06,0.757324042341862,1.65247922514668e-09
ENSCCRG00000019457,ENSCCRG00000033851,,,12,13,CAJNDQ010000040.1,CAJNDQ010000027.1,211.787107451502,0.588931082396893,0.0101291372906982,0.542306187706846,0.0254702179118582
ENSCCRG00000063935,ENSCCRG00000067814,otx1,otx1,5,5,CAJNDQ010000005.1,CAJNDQ010000031.1,559.193498462427,0.587687127784376,0.0629095911180914,0.608492662866883,0.0656224218008462
ENSCCRG00000017000,ENSCCRG00000072984,ppme1,ppme1,14,13,CAJNDQ010000039.1,CAJNDQ010000046.1,251.136407357248,0.587432459242779,0.0174907532341608,0.777156463270718,0.00131971426081416
ENSCCRG00000018676,ENSCCRG00000027305,tlk1b,tlk1b,23,22,CAJNDQ010000017.1,CAJNDQ010000011.1,952.098556088811,0.586363468602573,0.000753060701644336,0.78335920575023,5.53008791369642e-06
ENSCCRG00000048082,ENSCCRG00000068129,ticam1,ticam1,2,3,CAJNDQ010000044.1,CAJNDQ010000006.1,152.900908280175,0.585899890980528,0.0873015229950915,0.31658546424164,0.436359272396616
ENSCCRG00000029104,ENSCCRG00000060281,dtx3,dtx3,6,6,CAJNDQ010000012.1,CAJNDQ010000050.1,483.89635842464,0.58539759957992,0.0150501718647696,0.324152777349976,0.207989231773615
ENSCCRG00000002447,ENSCCRG00000014596,golga5,golga5,14,14,CAJNDQ010000019.1,CAJNDQ010000049.1,696.102416542573,0.585310727495631,0.00661114268713271,-0.0002329924257716,1.0
ENSCCRG00000027229,ENSCCRG00000034789,rab7a,rab7a,6,6,CAJNDQ010000043.1,CAJNDQ010000014.1,569.489515744047,0.583583943208584,5.46871951745624e-05,0.212467678833384,0.210814369120322
ENSCCRG00000014357,ENSCCRG00000014290,racgap1,racgap1,18,18,CAJNDQ010000012.1,CAJNDQ010000050.1,3846.49130642717,0.583031977443676,0.00679936703309378,0.498134727235373,0.0266880329606573
ENSCCRG00000000222,ENSCCRG00000024362,mapk1,mapk1,11,10,CAJNDQ010000008.1,CAJNDQ010000016.1,338.797368307971,0.582273999685799,0.00184844749674182,0.204697446960301,0.349584253255254
ENSCCRG00000033836,ENSCCRG00000012098,,,6,7,CAJNDQ010000018.1,CAJNDQ010000024.1,1119.59636124793,0.581385901052552,0.0630672703167645,0.690375060763513,0.0285715193964181
ENSCCRG00000032325,ENSCCRG00000033862,myh9a,myh9a,41,44,CAJNDQ010000017.1,CAJNDQ010000011.1,5201.16138428708,0.579535448418259,0.0259578742443751,-0.559843198052042,0.03622002963037
ENSCCRG00000047994,ENSCCRG00000051842,,,22,35,CAJNDQ010000017.1,CAJNDQ010000011.1,458.380559229884,0.579020945177345,0.240205238252245,0.573770988570587,0.270750362803691
ENSCCRG00000004008,ENSCCRG00000016387,mtm1,mtm1,14,16,CAJNDQ010000007.1,CAJNDQ010000001.1,401.961217673629,0.578941428830858,0.00330084189732513,0.439538374765024,0.0351232690402476
ENSCCRG00000053702,ENSCCRG00000007262,khdrbs1a,khdrbs1a,11,10,CAJNDQ010000019.1,CAJNDQ010000049.1,19930.0566597425,0.578923426566441,7.99611714289303e-06,0.867755713746665,9.01538362979921e-12
ENSCCRG00000079310,ENSCCRG00000046834,scamp1,scamp1,10,11,CAJNDQ010000039.1,CAJNDQ010000046.1,900.735709797205,0.577664547758788,0.00265005198507225,0.492175343606038,0.0119219614018227
ENSCCRG00000066494,ENSCCRG00000019893,pard6a,pard6a,4,3,CAJNDQ010000010.1,CAJNDQ010000020.1,313.188796090157,0.577328065207429,0.0445524084560128,1.21117763090571,1.78804761322346e-05
ENSCCRG00000062618,ENSCCRG00000019897,rpl10,rpl10,8,7,CAJNDQ010000012.1,CAJNDQ010000050.1,6813.11302297594,0.577085582206582,0.0591260782054363,0.345078163584347,0.31987587437339
ENSCCRG00000021984,ENSCCRG00000073747,CDK12,CDK12,17,16,CAJNDQ010000032.1,CAJNDQ010000013.1,1616.09571702146,0.576724478421167,0.000213605509186141,0.491290526722944,0.00204637921852978
ENSCCRG00000021467,ENSCCRG00000023416,gclm,gclm,8,7,CAJNDQ010000018.1,CAJNDQ010000024.1,274.21390847611,0.575600955577454,0.085965650678539,-0.917566059475455,0.00357213526306748
ENSCCRG00000064645,ENSCCRG00000070657,SNX13,SNX13,26,27,CAJNDQ010000032.1,CAJNDQ010000013.1,1073.88059867707,0.575344994528975,0.00939202055210617,0.234705142309071,0.372403461220997
ENSCCRG00000057527,ENSCCRG00000028745,,,9,9,CAJNDQ010000007.1,CAJNDQ010000001.1,380.197458552561,0.574669545400137,0.00120313778444406,-0.643097738496558,0.0024243685510878
ENSCCRG00000033192,ENSCCRG00000029306,tnfrsf19,tnfrsf19,10,10,CAJNDQ010000040.1,CAJNDQ010000027.1,212.546873389905,0.574560882455608,0.0649514233330669,-0.00128609265004398,0.999119074651919
ENSCCRG00000020600,ENSCCRG00000064818,ap3m1,ap3m1,10,11,CAJNDQ010000019.1,CAJNDQ010000049.1,1121.50605345528,0.574070712953987,0.0160321635361346,0.565470928181258,0.0204816690637775
ENSCCRG00000076555,ENSCCRG00000065493,tpi1b,tpi1b,7,8,CAJNDQ010000003.1,CAJNDQ010000048.1,1978.86842945701,0.573831243952752,0.000337018210064681,0.9512924049657,8.9538660898236e-10
ENSCCRG00000016400,ENSCCRG00000033769,,,8,11,CAJNDQ010000004.1,CAJNDQ010000002.1,309.55285205448,0.573440709289589,0.106271766168226,1.4302650124173,1.33913189104982e-05
ENSCCRG00000014392,ENSCCRG00000069326,ppp3ccb,ppp3ccb,15,14,CAJNDQ010000033.1,CAJNDQ010000025.1,620.545227191499,0.573273078752868,0.0333281184967671,0.733658593788812,0.00572649392191435
ENSCCRG00000017460,ENSCCRG00000004487,helz,helz,32,32,CAJNDQ010000004.1,CAJNDQ010000002.1,1265.02889653795,0.573105443566515,0.065726314501034,0.307301388173909,0.394801755834226
ENSCCRG00000058750,ENSCCRG00000067099,ephb4b,ephb4b,17,18,CAJNDQ010000012.1,CAJNDQ010000050.1,463.613729233682,0.572963396117673,0.113151666873102,0.308259395646767,0.467973461955774
ENSCCRG00000015385,ENSCCRG00000015793,cct8,cct8,29,16,CAJNDQ010000033.1,CAJNDQ010000025.1,4244.7012968402,0.572472830744041,1.63953511686618e-05,0.464525870009485,0.000658953800773831
ENSCCRG00000056303,ENSCCRG00000029355,h2az2b,h2az2b,5,7,CAJNDQ010000033.1,CAJNDQ010000025.1,11685.5195475641,0.572471034386793,2.40427929858469e-05,0.552936597473063,5.71765720676281e-05
ENSCCRG00000072446,ENSCCRG00000080692,ITPRID2,ITPRID2,21,20,CAJNDQ010000042.1,CAJNDQ010000047.1,1196.69884364523,0.571857648493544,0.0271707518574932,0.512993369045657,0.0606608923618386
ENSCCRG00000076351,ENSCCRG00000066504,tada2b,tada2b,3,3,CAJNDQ010000007.1,CAJNDQ010000001.1,257.657566421475,0.571490195252187,0.0113864164235524,0.732831792033754,0.00130165951384345
ENSCCRG00000026656,ENSCCRG00000003705,rps19,rps19,7,5,CAJNDQ010000003.1,CAJNDQ010000048.1,3937.08295268049,0.5712472169764,0.0631756216951959,0.553018900584426,0.0827909798050006
ENSCCRG00000034510,ENSCCRG00000034520,,,17,19,CAJNDQ010000032.1,CAJNDQ010000013.1,328.30342229505,0.571119684763789,0.0867547000129378,0.356737345935036,0.338717342101952
ENSCCRG00000037053,ENSCCRG00000014417,reep3b,reep3b,7,9,CAJNDQ010000045.1,CAJNDQ010000026.1,1930.62324144985,0.570400264894384,0.0274738765627618,0.773617105762736,0.00252834356232804
ENSCCRG00000022033,ENSCCRG00000070918,vps26bl,vps26bl,7,8,CAJNDQ010000033.1,CAJNDQ010000025.1,586.806510562302,0.570334890995185,0.00251221603941568,0.698724082188815,0.000112739936181945
ENSCCRG00000014650,ENSCCRG00000020925,asap1a,asap1a,31,32,CAJNDQ010000022.1,CAJNDQ010000030.1,764.173185979562,0.569914557460577,0.000560886544535763,0.399260573775957,0.0214263517041757
ENSCCRG00000030622,ENSCCRG00000006325,nucb1,nucb1,12,13,CAJNDQ010000004.1,CAJNDQ010000002.1,2358.47569337904,0.569776086961007,3.96997778441223e-05,-0.372517998533819,0.0113806890270801
ENSCCRG00000037757,ENSCCRG00000074761,prelid3b,prelid3b,6,8,CAJNDQ010000017.1,CAJNDQ010000011.1,365.789904112876,0.569549939926749,0.185935757176005,0.344594204032408,0.485769297034888
ENSCCRG00000032379,ENSCCRG00000067367,pafah1b1a,pafah1b1a,10,12,CAJNDQ010000040.1,CAJNDQ010000027.1,987.491963468513,0.569424173795852,0.000536864606622627,0.0826070713479577,0.72331228947722
ENSCCRG00000017591,ENSCCRG00000063084,ing3,ing3,15,13,CAJNDQ010000037.1,CAJNDQ010000009.1,917.276148966233,0.569399926973623,4.09266522238408e-05,0.382179424161816,0.00919772618868221
ENSCCRG00000018542,ENSCCRG00000018421,thoc6,thoc6,13,12,CAJNDQ010000004.1,CAJNDQ010000002.1,1482.4736230374,0.568724324868125,0.00147217780201164,0.841000926650062,1.82560631875435e-06
ENSCCRG00000063748,ENSCCRG00000030750,hipk3a,hipk3a,18,18,CAJNDQ010000034.1,CAJNDQ010000038.1,556.772670663104,0.568515871408295,0.0812283899134043,0.602344699536494,0.0719547369299745
ENSCCRG00000031585,ENSCCRG00000004127,wdcp,wdcp,5,6,CAJNDQ010000029.1,CAJNDQ010000035.1,313.907743356081,0.568113748772379,0.0133771032259649,0.331196085002602,0.193346114845449
ENSCCRG00000016855,ENSCCRG00000016336,,RB1CC1,24,24,CAJNDQ010000015.1,CAJNDQ010000041.1,1914.29389632838,0.567447878907574,0.000144785367554395,0.566895753355324,0.000160062975628398
ENSCCRG00000036842,ENSCCRG00000055509,TMTC4,tmtc4,20,19,CAJNDQ010000042.1,CAJNDQ010000047.1,150.182358958248,0.567307144722794,0.0639615130153331,-0.244244068127144,0.504783250476768
ENSCCRG00000057857,ENSCCRG00000008600,cd9a,cd9a,9,11,CAJNDQ010000010.1,CAJNDQ010000020.1,537.383800411565,0.567194370666749,0.00967583879646317,1.59010155078851,2.43497562051033e-13
ENSCCRG00000033542,ENSCCRG00000033428,pabpc1a,pabpc1a,15,12,CAJNDQ010000003.1,CAJNDQ010000048.1,18131.9892853175,0.565868609668049,1.22242612275626e-05,0.452528782811114,0.000689845162729683
ENSCCRG00000024539,ENSCCRG00000082539,nr2f6b,nr2f6b,6,4,CAJNDQ010000043.1,CAJNDQ010000014.1,653.212391090787,0.565512282137039,0.00694362191791277,0.838244816946155,4.84220497284723e-05
ENSCCRG00000021757,ENSCCRG00000002339,,,18,17,CAJNDQ010000037.1,CAJNDQ010000009.1,492.06569026577,0.564851252929266,0.506060510136885,0.899193054865712,0.246760681439406
ENSCCRG00000036181,ENSCCRG00000032837,depdc7a,depdc7a,10,10,CAJNDQ010000010.1,CAJNDQ010000020.1,260.747132195606,0.5647328497785,0.2837670981447,-0.363351311370337,0.556972011466779
ENSCCRG00000076924,ENSCCRG00000068966,,,7,6,CAJNDQ010000012.1,CAJNDQ010000050.1,745.244521428579,0.56417652038437,0.00149102488565399,0.558784630245573,0.00261991105438409
ENSCCRG00000055498,ENSCCRG00000057186,tpd52,tpd52,8,8,CAJNDQ010000032.1,CAJNDQ010000013.1,355.030868640667,0.563883799363801,0.00295994357810269,0.0852153174360588,0.749583023090667
ENSCCRG00000014909,ENSCCRG00000019582,niban2a,niban2a,16,16,CAJNDQ010000039.1,CAJNDQ010000046.1,1507.06096716787,0.56324586046206,0.129945614886749,0.421132804347045,0.303775153001585
ENSCCRG00000044618,ENSCCRG00000020038,hdlbpa,hdlbpa,28,28,CAJNDQ010000017.1,CAJNDQ010000011.1,12943.6405649415,0.56291616673385,0.0655896246206532,-0.102584422570195,0.811982475660341
ENSCCRG00000078639,ENSCCRG00000031907,fgf24,fgf24,5,5,CAJNDQ010000021.1,CAJNDQ010000036.1,158.623450271414,0.562708571920408,0.157210885420424,-0.376774151304939,0.437594641359011
ENSCCRG00000020185,ENSCCRG00000017390,stk38a,stk38a,15,14,CAJNDQ010000018.1,CAJNDQ010000024.1,2623.64729053323,0.562657114756542,2.28969032857218e-06,0.211517080352898,0.12174198219707
ENSCCRG00000082440,ENSCCRG00000064490,,,2,4,CAJNDQ010000045.1,CAJNDQ010000026.1,404.447219598687,0.558879068632402,0.0562630653141795,0.772662099736431,0.00821197876472388
ENSCCRG00000075392,ENSCCRG00000019540,mlst8,mlst8,11,9,CAJNDQ010000045.1,CAJNDQ010000026.1,258.542053214215,0.558681723554381,0.0303864891852551,0.372136599671398,0.191236127990339
ENSCCRG00000025943,ENSCCRG00000049425,mmadhcb,mmadhcb,8,9,CAJNDQ010000042.1,CAJNDQ010000047.1,188.863430094214,0.558583718503209,0.0565078679794957,1.31841666376691,7.63260965290372e-07
ENSCCRG00000048566,ENSCCRG00000073473,,,17,18,CAJNDQ010000004.1,CAJNDQ010000002.1,566.642673281318,0.558446078832956,8.55847834962174e-05,0.313006065134144,0.0475664563344196
ENSCCRG00000061636,ENSCCRG00000020144,,,10,9,CAJNDQ010000045.1,CAJNDQ010000026.1,506.467284789205,0.557843334253078,0.00419281453950189,0.23151562748628,0.320334552602372
ENSCCRG00000053447,ENSCCRG00000056857,,,37,35,CAJNDQ010000045.1,CAJNDQ010000026.1,3268.81468913881,0.557784738129374,0.0321585323863025,0.560691176351875,0.0351442955912531
ENSCCRG00000016466,ENSCCRG00000000163,,,17,18,CAJNDQ010000017.1,CAJNDQ010000011.1,925.826674105105,0.557253358032386,0.0142570046196741,0.806298135030299,0.000322184782119935
ENSCCRG00000001690,ENSCCRG00000004457,kdm5bb,kdm5bb,33,28,CAJNDQ010000018.1,CAJNDQ010000024.1,1556.0186996054,0.556946586723602,0.134899933173302,0.590779941519406,0.123924027363947
ENSCCRG00000041984,ENSCCRG00000041840,,,33,33,CAJNDQ010000017.1,CAJNDQ010000011.1,932.493970799055,0.555975519192586,0.0239243313167614,0.875655630406457,0.000244154738300105
ENSCCRG00000081526,ENSCCRG00000067127,,,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,176.606549274239,0.555758769315676,0.20280424615879,0.568434853149341,0.200736809323995
ENSCCRG00000007506,ENSCCRG00000049907,rgs14a,rgs14a,19,14,CAJNDQ010000021.1,CAJNDQ010000036.1,298.862232649158,0.555597937144515,0.240911628762233,0.285595223248603,0.597971422825812
ENSCCRG00000047151,ENSCCRG00000017792,ints14,ints14,14,11,CAJNDQ010000010.1,CAJNDQ010000020.1,578.709938736385,0.555484712808813,0.0061290081375423,0.900033505913779,4.38445793084815e-06
