Gene stable ID	Common carp gene name	Gene name	Common carp gene stable ID	Common carp orthology confidence [0 low, 1 high]	Common carp homology type
ENSDARG00000008803	marcksb	marcksb	ENSCCRG00000081648	1	ortholog_one2many
ENSDARG00000008803	marcksb	marcksb	ENSCCRG00000073846	1	ortholog_one2many
ENSDARG00000024109	NAA40	naa40	ENSCCRG00000004393	1	ortholog_many2many
ENSDARG00000024109	NAA40	naa40	ENSCCRG00000007187	1	ortholog_many2many
ENSDARG00000020289	pif1	pif1	ENSCCRG00000017120	1	ortholog_one2many
ENSDARG00000020289	pif1	pif1	ENSCCRG00000080469	1	ortholog_one2many
ENSDARG00000094792	twf2a	twf2a	ENSCCRG00000080820	1	ortholog_one2many
ENSDARG00000094792	twf2a	twf2a	ENSCCRG00000036755	1	ortholog_one2many
ENSDARG00000023878	stk24b	stk24b	ENSCCRG00000066300	1	ortholog_one2many
ENSDARG00000023878	stk24b	stk24b	ENSCCRG00000052670	1	ortholog_one2many
ENSDARG00000061786	klhl2	klhl2	ENSCCRG00000066175	1	ortholog_one2many
ENSDARG00000061786	klhl2	klhl2	ENSCCRG00000026066	1	ortholog_one2many
ENSDARG00000098904	pex1	pex1	ENSCCRG00000004876	1	ortholog_one2many
ENSDARG00000098904	pex1	pex1	ENSCCRG00000050804	1	ortholog_one2many
ENSDARG00000020953	dnajb6b	dnajb6b	ENSCCRG00000076986	1	ortholog_one2many
ENSDARG00000020953	dnajb6b	dnajb6b	ENSCCRG00000012978	1	ortholog_one2many
ENSDARG00000053446	sub1a	sub1a	ENSCCRG00000068368	1	ortholog_one2many
ENSDARG00000053446	sub1a	sub1a	ENSCCRG00000068944	1	ortholog_one2many
ENSDARG00000075468	vwa1	vwa1	ENSCCRG00000019732	1	ortholog_one2many
ENSDARG00000075468	vwa1	vwa1	ENSCCRG00000057290	1	ortholog_one2many
ENSDARG00000003920	setb	setb	ENSCCRG00000019974	1	ortholog_one2many
ENSDARG00000003920	setb	setb	ENSCCRG00000078889	1	ortholog_one2many
ENSDARG00000012874	snap23.1	snap23.1	ENSCCRG00000047726	1	ortholog_one2many
ENSDARG00000012874	snap23.1	snap23.1	ENSCCRG00000066190	1	ortholog_one2many
ENSDARG00000104267	postnb	postnb	ENSCCRG00000028951	1	ortholog_one2many
ENSDARG00000104267	postnb	postnb	ENSCCRG00000028986	1	ortholog_one2many
ENSDARG00000009689	daam1b	daam1b	ENSCCRG00000033411	1	ortholog_one2many
ENSDARG00000009689	daam1b	daam1b	ENSCCRG00000036171	1	ortholog_one2many
ENSDARG00000099733	CIR1	CIR1	ENSCCRG00000062897	1	ortholog_one2many
ENSDARG00000099733	CIR1	CIR1	ENSCCRG00000001825	1	ortholog_one2many
ENSDARG00000054973	itsn2b	itsn2b	ENSCCRG00000069605	1	ortholog_one2many
ENSDARG00000054973	itsn2b	itsn2b	ENSCCRG00000043798	1	ortholog_one2many
ENSDARG00000070427	s100v1	s100v1	ENSCCRG00000072129	1	ortholog_one2many
ENSDARG00000070427	s100v1	s100v1	ENSCCRG00000063413	1	ortholog_one2many
ENSDARG00000058352	acot9.1	acot9.1	ENSCCRG00000017567	1	ortholog_one2many
ENSDARG00000058352	acot9.1	acot9.1	ENSCCRG00000020323	1	ortholog_one2many
ENSDARG00000059646	nt5dc2	nt5dc2	ENSCCRG00000001386	1	ortholog_one2many
ENSDARG00000059646	nt5dc2	nt5dc2	ENSCCRG00000050032	1	ortholog_one2many
ENSDARG00000025507	wdr24	wdr24	ENSCCRG00000019053	1	ortholog_one2many
ENSDARG00000025507	wdr24	wdr24	ENSCCRG00000003864	1	ortholog_one2many
ENSDARG00000060368	syn1	syn1	ENSCCRG00000001878	1	ortholog_one2many
ENSDARG00000060368	syn1	syn1	ENSCCRG00000030133	1	ortholog_one2many
ENSDARG00000027353	zmym2	zmym2	ENSCCRG00000069072	1	ortholog_one2many
ENSDARG00000027353	zmym2	zmym2	ENSCCRG00000026387	1	ortholog_one2many
ENSDARG00000044093	rpl13a	rpl13a	ENSCCRG00000034266	1	ortholog_one2many
ENSDARG00000044093	rpl13a	rpl13a	ENSCCRG00000031859	1	ortholog_one2many
ENSDARG00000040445	parp14rs1	parp14rs1	ENSCCRG00000025447	1	ortholog_one2many
ENSDARG00000040445	parp14rs1	parp14rs1	ENSCCRG00000024064	1	ortholog_one2many
ENSDARG00000013670	hyou1	hyou1	ENSCCRG00000003405	1	ortholog_one2many
ENSDARG00000013670	hyou1	hyou1	ENSCCRG00000008109	1	ortholog_one2many
ENSDARG00000021209	kctd9a	kctd9a	ENSCCRG00000057928	1	ortholog_one2many
ENSDARG00000021209	kctd9a	kctd9a	ENSCCRG00000056054	1	ortholog_one2many
ENSDARG00000058543	lama5	lama5	ENSCCRG00000009016	1	ortholog_one2many
ENSDARG00000058543	lama5	lama5	ENSCCRG00000009114	1	ortholog_one2many
ENSDARG00000104953	stt3a	stt3a	ENSCCRG00000036215	1	ortholog_one2one
ENSDARG00000071551	xrcc6	xrcc6	ENSCCRG00000074154	1	ortholog_one2many
ENSDARG00000071551	xrcc6	xrcc6	ENSCCRG00000004076	1	ortholog_one2many
ENSDARG00000056871	ap4m1	ap4m1	ENSCCRG00000029097	1	ortholog_one2many
ENSDARG00000056871	ap4m1	ap4m1	ENSCCRG00000015640	1	ortholog_one2many
ENSDARG00000078789	tmem184c	tmem184c	ENSCCRG00000025121	1	ortholog_one2many
ENSDARG00000078789	tmem184c	tmem184c	ENSCCRG00000013098	1	ortholog_one2many
ENSDARG00000015970	PHIP	PHIP	ENSCCRG00000045237	1	ortholog_one2many
ENSDARG00000015970	PHIP	PHIP	ENSCCRG00000070368	1	ortholog_one2many
ENSDARG00000053840	ei24	ei24	ENSCCRG00000001472	1	ortholog_one2many
ENSDARG00000053840	ei24	ei24	ENSCCRG00000036197	1	ortholog_one2many
ENSDARG00000061062	nemp2	nemp2	ENSCCRG00000001989	1	ortholog_one2many
ENSDARG00000061062	nemp2	nemp2	ENSCCRG00000020450	1	ortholog_one2many
ENSDARG00000042341	tmem251	tmem251	ENSCCRG00000079477	1	ortholog_one2many
ENSDARG00000042341	tmem251	tmem251	ENSCCRG00000059425	1	ortholog_one2many
ENSDARG00000031681	atp6v0b	atp6v0b	ENSCCRG00000069194	1	ortholog_one2many
ENSDARG00000031681	atp6v0b	atp6v0b	ENSCCRG00000000196	1	ortholog_one2many
ENSDARG00000078315	spring1	spring1	ENSCCRG00000004827	1	ortholog_one2many
ENSDARG00000078315	spring1	spring1	ENSCCRG00000019968	1	ortholog_one2many
ENSDARG00000061579	myo1cb	myo1cb	ENSCCRG00000035870	1	ortholog_one2many
ENSDARG00000061579	myo1cb	myo1cb	ENSCCRG00000037491	1	ortholog_one2many
ENSDARG00000018159	ano10b	ano10b	ENSCCRG00000039529	1	ortholog_one2many
ENSDARG00000018159	ano10b	ano10b	ENSCCRG00000037557	1	ortholog_one2many
ENSDARG00000000588	tamalin	tamalin	ENSCCRG00000019495	1	ortholog_one2many
ENSDARG00000000588	tamalin	tamalin	ENSCCRG00000077410	1	ortholog_one2many
ENSDARG00000037057	gcdha	gcdha	ENSCCRG00000059632	1	ortholog_one2many
ENSDARG00000037057	gcdha	gcdha	ENSCCRG00000065159	1	ortholog_one2many
ENSDARG00000058560	adrm1	adrm1	ENSCCRG00000056926	1	ortholog_one2many
ENSDARG00000058560	adrm1	adrm1	ENSCCRG00000009064	1	ortholog_one2many
ENSDARG00000020764	slmapb	slmapb	ENSCCRG00000019872	1	ortholog_one2many
ENSDARG00000020764	slmapb	slmapb	ENSCCRG00000052523	1	ortholog_one2many
ENSDARG00000010630	hoxb6a	hoxb6a	ENSCCRG00000014689	1	ortholog_one2many
ENSDARG00000010630	hoxb6a	hoxb6a	ENSCCRG00000070113	1	ortholog_one2many
ENSDARG00000059323	rpn1	rpn1	ENSCCRG00000007952	1	ortholog_one2many
ENSDARG00000059323	rpn1	rpn1	ENSCCRG00000021056	1	ortholog_one2many
ENSDARG00000032614	msi2b	msi2b	ENSCCRG00000032061	1	ortholog_one2many
ENSDARG00000032614	msi2b	msi2b	ENSCCRG00000077313	1	ortholog_one2many
ENSDARG00000070981	ash1l	ash1l	ENSCCRG00000048996	1	ortholog_one2many
ENSDARG00000070981	ash1l	ash1l	ENSCCRG00000076046	1	ortholog_one2many
ENSDARG00000097473	sertad3	sertad3	ENSCCRG00000077593	1	ortholog_one2many
ENSDARG00000097473	sertad3	sertad3	ENSCCRG00000061483	1	ortholog_one2many
ENSDARG00000099084	pcif1	pcif1	ENSCCRG00000065285	1	ortholog_one2many
ENSDARG00000099084	pcif1	pcif1	ENSCCRG00000024999	1	ortholog_one2many
ENSDARG00000019842	cnot3b	cnot3b	ENSCCRG00000081322	1	ortholog_one2many
ENSDARG00000019842	cnot3b	cnot3b	ENSCCRG00000020620	1	ortholog_one2many
ENSDARG00000071501	hs6st1b	hs6st1b	ENSCCRG00000037533	1	ortholog_one2many
ENSDARG00000071501	hs6st1b	hs6st1b	ENSCCRG00000069993	1	ortholog_one2many
ENSDARG00000069147	pex11b	pex11b	ENSCCRG00000041169	1	ortholog_one2many
ENSDARG00000069147	pex11b	pex11b	ENSCCRG00000069568	1	ortholog_one2many
ENSDARG00000059177	tax1bp3	tax1bp3	ENSCCRG00000024522	1	ortholog_one2many
ENSDARG00000059177	tax1bp3	tax1bp3	ENSCCRG00000005034	1	ortholog_one2many
ENSDARG00000012840	alg9	alg9	ENSCCRG00000002449	1	ortholog_one2many
ENSDARG00000012840	alg9	alg9	ENSCCRG00000031793	1	ortholog_one2many
ENSDARG00000090785	diaph3	diaph3	ENSCCRG00000056522	1	ortholog_one2one
ENSDARG00000030449	crabp2b	crabp2b	ENSCCRG00000048557	1	ortholog_one2many
ENSDARG00000030449	crabp2b	crabp2b	ENSCCRG00000070701	1	ortholog_one2many
ENSDARG00000003854	acsl1b	acsl1b	ENSCCRG00000005093	1	ortholog_one2many
ENSDARG00000003854	acsl1b	acsl1b	ENSCCRG00000080748	1	ortholog_one2many
ENSDARG00000057042	tm2d1	tm2d1	ENSCCRG00000068740	1	ortholog_one2many
ENSDARG00000057042	tm2d1	tm2d1	ENSCCRG00000069940	1	ortholog_one2many
ENSDARG00000104342	csnk1g1	csnk1g1	ENSCCRG00000080486	1	ortholog_one2many
ENSDARG00000104342	csnk1g1	csnk1g1	ENSCCRG00000033888	1	ortholog_one2many
ENSDARG00000062655	ydjc	ydjc	ENSCCRG00000007898	1	ortholog_one2many
ENSDARG00000062655	ydjc	ydjc	ENSCCRG00000000108	1	ortholog_one2many
ENSDARG00000057089	ftsj1	ftsj1	ENSCCRG00000037770	1	ortholog_one2many
ENSDARG00000057089	ftsj1	ftsj1	ENSCCRG00000046518	1	ortholog_one2many
ENSDARG00000008433	unc45b	unc45b	ENSCCRG00000023097	1	ortholog_one2many
ENSDARG00000008433	unc45b	unc45b	ENSCCRG00000049038	1	ortholog_one2many
ENSDARG00000062972	hip1	hip1	ENSCCRG00000022349	1	ortholog_one2many
ENSDARG00000062972	hip1	hip1	ENSCCRG00000004949	1	ortholog_one2many
ENSDARG00000103056	itga4	itga4	ENSCCRG00000039482	1	ortholog_one2many
ENSDARG00000103056	itga4	itga4	ENSCCRG00000037744	1	ortholog_one2many
ENSDARG00000018162	ctnnal1	ctnnal1	ENSCCRG00000009325	1	ortholog_one2many
ENSDARG00000018162	ctnnal1	ctnnal1	ENSCCRG00000040459	1	ortholog_one2many
ENSDARG00000013250	tars1	tars1	ENSCCRG00000024983	1	ortholog_one2many
ENSDARG00000013250	tars1	tars1	ENSCCRG00000033752	1	ortholog_one2many
ENSDARG00000075123	trafd1	trafd1	ENSCCRG00000060580	1	ortholog_one2many
ENSDARG00000075123	trafd1	trafd1	ENSCCRG00000052135	1	ortholog_one2many
ENSDARG00000055383	hapstr1a	hapstr1a	ENSCCRG00000018410	1	ortholog_one2many
ENSDARG00000055383	hapstr1a	hapstr1a	ENSCCRG00000006552	1	ortholog_one2many
ENSDARG00000062335	nudt14	nudt14	ENSCCRG00000076961	1	ortholog_one2many
ENSDARG00000062335	nudt14	nudt14	ENSCCRG00000074497	1	ortholog_one2many
ENSDARG00000090797	fam222aa	fam222aa	ENSCCRG00000071064	1	ortholog_one2one
ENSDARG00000054202	hbl4	hbl4	ENSCCRG00000062137	1	ortholog_one2many
ENSDARG00000054202	hbl4	hbl4	ENSCCRG00000038558	1	ortholog_one2many
ENSDARG00000005397	trim3b	trim3b	ENSCCRG00000036013	1	ortholog_one2many
ENSDARG00000005397	trim3b	trim3b	ENSCCRG00000036065	1	ortholog_one2many
ENSDARG00000060374	ttll11	ttll11	ENSCCRG00000010997	1	ortholog_one2many
ENSDARG00000060374	ttll11	ttll11	ENSCCRG00000013355	1	ortholog_one2many
ENSDARG00000061215	fam149b1	fam149b1	ENSCCRG00000051313	1	ortholog_one2many
ENSDARG00000061215	fam149b1	fam149b1	ENSCCRG00000003881	1	ortholog_one2many
ENSDARG00000067975	atp5if1a	atp5if1a	ENSCCRG00000074826	1	ortholog_one2many
ENSDARG00000067975	atp5if1a	atp5if1a	ENSCCRG00000058593	1	ortholog_one2many
ENSDARG00000037433	fmr1	fmr1	ENSCCRG00000023048	1	ortholog_one2many
ENSDARG00000037433	fmr1	fmr1	ENSCCRG00000049036	1	ortholog_one2many
ENSDARG00000020730	smpd4	smpd4	ENSCCRG00000048346	1	ortholog_one2many
ENSDARG00000020730	smpd4	smpd4	ENSCCRG00000030618	1	ortholog_one2many
ENSDARG00000098627	gspt1l	gspt1l	ENSCCRG00000052481	1	ortholog_one2many
ENSDARG00000098627	gspt1l	gspt1l	ENSCCRG00000052131	1	ortholog_one2many
ENSDARG00000001788	atp5po	atp5po	ENSCCRG00000010715	1	ortholog_one2many
ENSDARG00000001788	atp5po	atp5po	ENSCCRG00000002434	1	ortholog_one2many
ENSDARG00000068264	grhpra	grhpra	ENSCCRG00000081963	1	ortholog_one2many
ENSDARG00000068264	grhpra	grhpra	ENSCCRG00000053276	1	ortholog_one2many
ENSDARG00000051986	ndufs8a	ndufs8a	ENSCCRG00000062527	1	ortholog_one2many
ENSDARG00000051986	ndufs8a	ndufs8a	ENSCCRG00000076331	1	ortholog_one2many
ENSDARG00000088357	acadl	acadl	ENSCCRG00000005884	1	ortholog_one2many
ENSDARG00000088357	acadl	acadl	ENSCCRG00000058280	1	ortholog_one2many
ENSDARG00000045087	cdk5r1b	cdk5r1b	ENSCCRG00000069469	1	ortholog_one2many
ENSDARG00000045087	cdk5r1b	cdk5r1b	ENSCCRG00000068741	1	ortholog_one2many
ENSDARG00000105276	grb2a	grb2a	ENSCCRG00000048224	1	ortholog_one2many
ENSDARG00000105276	grb2a	grb2a	ENSCCRG00000076119	1	ortholog_one2many
ENSDARG00000052512	tsga10	tsga10	ENSCCRG00000000253	1	ortholog_one2many
ENSDARG00000052512	tsga10	tsga10	ENSCCRG00000051824	1	ortholog_one2many
ENSDARG00000058454	dynll1	dynll1	ENSCCRG00000054117	1	ortholog_one2many
ENSDARG00000058454	dynll1	dynll1	ENSCCRG00000013754	1	ortholog_one2many
ENSDARG00000074756	tfb2m	tfb2m	ENSCCRG00000044274	1	ortholog_one2many
ENSDARG00000074756	tfb2m	tfb2m	ENSCCRG00000078417	1	ortholog_one2many
ENSDARG00000000229	usp49	usp49	ENSCCRG00000032337	1	ortholog_one2many
ENSDARG00000000229	usp49	usp49	ENSCCRG00000082596	1	ortholog_one2many
ENSDARG00000033361	asl	asl	ENSCCRG00000035686	1	ortholog_one2many
ENSDARG00000033361	asl	asl	ENSCCRG00000008929	1	ortholog_one2many
ENSDARG00000041435	uba52	uba52	ENSCCRG00000007704	1	ortholog_one2many
ENSDARG00000041435	uba52	uba52	ENSCCRG00000016171	1	ortholog_one2many
ENSDARG00000102407	cep97	cep97	ENSCCRG00000050490	1	ortholog_one2many
ENSDARG00000102407	cep97	cep97	ENSCCRG00000032957	1	ortholog_one2many
ENSDARG00000001939	b3gat3	b3gat3	ENSCCRG00000065397	1	ortholog_one2many
ENSDARG00000001939	b3gat3	b3gat3	ENSCCRG00000072505	1	ortholog_one2many
ENSDARG00000092305	poldip2	poldip2	ENSCCRG00000034243	1	ortholog_one2many
ENSDARG00000092305	poldip2	poldip2	ENSCCRG00000079522	1	ortholog_one2many
ENSDARG00000069373	crcp	crcp	ENSCCRG00000068302	1	ortholog_one2many
ENSDARG00000069373	crcp	crcp	ENSCCRG00000077948	1	ortholog_one2many
ENSDARG00000017115	kctd10	kctd10	ENSCCRG00000006357	1	ortholog_one2many
ENSDARG00000017115	kctd10	kctd10	ENSCCRG00000072714	1	ortholog_one2many
ENSDARG00000089162	afap1l1a	afap1l1a	ENSCCRG00000035746	1	ortholog_one2many
ENSDARG00000089162	afap1l1a	afap1l1a	ENSCCRG00000052582	1	ortholog_one2many
ENSDARG00000038743	copb2	copb2	ENSCCRG00000006200	1	ortholog_one2many
ENSDARG00000038743	copb2	copb2	ENSCCRG00000080500	1	ortholog_one2many
ENSDARG00000076376	tmem175	tmem175	ENSCCRG00000000911	1	ortholog_one2many
ENSDARG00000076376	tmem175	tmem175	ENSCCRG00000077547	1	ortholog_one2many
ENSDARG00000007396	rnd3b	rnd3b	ENSCCRG00000025938	1	ortholog_one2many
ENSDARG00000007396	rnd3b	rnd3b	ENSCCRG00000065629	1	ortholog_one2many
ENSDARG00000069407	zgc:194990	zgc:194990	ENSCCRG00000013780	1	ortholog_one2many
ENSDARG00000069407	zgc:194990	zgc:194990	ENSCCRG00000037123	1	ortholog_one2many
ENSDARG00000090993	rnf4	rnf4	ENSCCRG00000076111	1	ortholog_one2one
ENSDARG00000060542	lgr4	lgr4	ENSCCRG00000054845	1	ortholog_one2many
ENSDARG00000060542	lgr4	lgr4	ENSCCRG00000081461	1	ortholog_one2many
ENSDARG00000069401	si:dkeyp-114g9.1	si:dkeyp-114g9.1	ENSCCRG00000037499	1	ortholog_one2many
ENSDARG00000069401	si:dkeyp-114g9.1	si:dkeyp-114g9.1	ENSCCRG00000065118	1	ortholog_one2many
ENSDARG00000013926	slc16a9a	slc16a9a	ENSCCRG00000076733	1	ortholog_one2many
ENSDARG00000013926	slc16a9a	slc16a9a	ENSCCRG00000078002	1	ortholog_one2many
ENSDARG00000012002	slc38a7	slc38a7	ENSCCRG00000026852	1	ortholog_one2many
ENSDARG00000012002	slc38a7	slc38a7	ENSCCRG00000066966	1	ortholog_one2many
ENSDARG00000007329	tbx16	tbx16	ENSCCRG00000082779	1	ortholog_one2many
ENSDARG00000007329	tbx16	tbx16	ENSCCRG00000007555	1	ortholog_one2many
ENSDARG00000001940	dnajc1	dnajc1	ENSCCRG00000013570	1	ortholog_one2many
ENSDARG00000001940	dnajc1	dnajc1	ENSCCRG00000071777	1	ortholog_one2many
ENSDARG00000016307	mrpl46	mrpl46	ENSCCRG00000067215	1	ortholog_one2many
ENSDARG00000016307	mrpl46	mrpl46	ENSCCRG00000017353	1	ortholog_one2many
ENSDARG00000036784	commd7	commd7	ENSCCRG00000025990	1	ortholog_one2many
ENSDARG00000036784	commd7	commd7	ENSCCRG00000045166	1	ortholog_one2many
ENSDARG00000103732	plp1a	plp1a	ENSCCRG00000020822	1	ortholog_one2many
ENSDARG00000103732	plp1a	plp1a	ENSCCRG00000016164	1	ortholog_one2many
ENSDARG00000043402	zgc:171480	zgc:171480	ENSCCRG00000023323	1	ortholog_one2many
ENSDARG00000043402	zgc:171480	zgc:171480	ENSCCRG00000074058	1	ortholog_one2many
ENSDARG00000015676	nmd3	nmd3	ENSCCRG00000007939	1	ortholog_one2many
ENSDARG00000015676	nmd3	nmd3	ENSCCRG00000004883	1	ortholog_one2many
ENSDARG00000028159	tead1a	tead1a	ENSCCRG00000021555	1	ortholog_one2many
ENSDARG00000028159	tead1a	tead1a	ENSCCRG00000025026	1	ortholog_one2many
ENSDARG00000095538	senp3a	senp3a	ENSCCRG00000008757	1	ortholog_one2many
ENSDARG00000095538	senp3a	senp3a	ENSCCRG00000001271	1	ortholog_one2many
ENSDARG00000035127	rxrab	rxrab	ENSCCRG00000071227	1	ortholog_one2many
ENSDARG00000035127	rxrab	rxrab	ENSCCRG00000027314	1	ortholog_one2many
ENSDARG00000018721	npnta	npnta	ENSCCRG00000082342	1	ortholog_one2many
ENSDARG00000018721	npnta	npnta	ENSCCRG00000037685	1	ortholog_one2many
ENSDARG00000078326	arhgap10	arhgap10	ENSCCRG00000075379	1	ortholog_one2many
ENSDARG00000078326	arhgap10	arhgap10	ENSCCRG00000069265	1	ortholog_one2many
ENSDARG00000041155	morf4l1	morf4l1	ENSCCRG00000031057	1	ortholog_one2many
ENSDARG00000041155	morf4l1	morf4l1	ENSCCRG00000043359	1	ortholog_one2many
ENSDARG00000000631	ptpn4a	ptpn4a	ENSCCRG00000009957	1	ortholog_one2many
ENSDARG00000000631	ptpn4a	ptpn4a	ENSCCRG00000055603	1	ortholog_one2many
ENSDARG00000005468	irf2bp1	irf2bp1	ENSCCRG00000056092	1	ortholog_one2many
ENSDARG00000005468	irf2bp1	irf2bp1	ENSCCRG00000034159	1	ortholog_one2many
ENSDARG00000044781	bace2	bace2	ENSCCRG00000035987	1	ortholog_one2many
ENSDARG00000044781	bace2	bace2	ENSCCRG00000036512	1	ortholog_one2many
ENSDARG00000016934	ttyh2	ttyh2	ENSCCRG00000056605	1	ortholog_one2many
ENSDARG00000016934	ttyh2	ttyh2	ENSCCRG00000012506	1	ortholog_one2many
ENSDARG00000078014	pacsin2	pacsin2	ENSCCRG00000040570	1	ortholog_one2many
ENSDARG00000078014	pacsin2	pacsin2	ENSCCRG00000030141	1	ortholog_one2many
ENSDARG00000005536	ubr7	ubr7	ENSCCRG00000010593	1	ortholog_one2many
ENSDARG00000005536	ubr7	ubr7	ENSCCRG00000011613	1	ortholog_one2many
ENSDARG00000022795	golt1ba	golt1ba	ENSCCRG00000000396	1	ortholog_one2many
ENSDARG00000022795	golt1ba	golt1ba	ENSCCRG00000070221	1	ortholog_one2many
ENSDARG00000063446	iba57	iba57	ENSCCRG00000075511	1	ortholog_one2many
ENSDARG00000063446	iba57	iba57	ENSCCRG00000034941	1	ortholog_one2many
ENSDARG00000019222	mrpl24	mrpl24	ENSCCRG00000010166	1	ortholog_one2many
ENSDARG00000019222	mrpl24	mrpl24	ENSCCRG00000010053	1	ortholog_one2many
ENSDARG00000010571	ezh2	ezh2	ENSCCRG00000080855	1	ortholog_one2many
ENSDARG00000010571	ezh2	ezh2	ENSCCRG00000037596	1	ortholog_one2many
ENSDARG00000013056	itpk1a	itpk1a	ENSCCRG00000068340	1	ortholog_one2many
ENSDARG00000013056	itpk1a	itpk1a	ENSCCRG00000075757	1	ortholog_one2many
ENSDARG00000004497	tspan33a	tspan33a	ENSCCRG00000017834	1	ortholog_one2many
ENSDARG00000004497	tspan33a	tspan33a	ENSCCRG00000002258	1	ortholog_one2many
ENSDARG00000060853	nckap1	nckap1	ENSCCRG00000021613	1	ortholog_one2many
ENSDARG00000060853	nckap1	nckap1	ENSCCRG00000014779	1	ortholog_one2many
ENSDARG00000077776	csnk2b	csnk2b	ENSCCRG00000036079	1	ortholog_one2many
ENSDARG00000077776	csnk2b	csnk2b	ENSCCRG00000074499	1	ortholog_one2many
ENSDARG00000006603	csrp1a	csrp1a	ENSCCRG00000016243	1	ortholog_one2many
ENSDARG00000006603	csrp1a	csrp1a	ENSCCRG00000074776	1	ortholog_one2many
ENSDARG00000045790	kics2	kics2	ENSCCRG00000042762	1	ortholog_one2many
ENSDARG00000045790	kics2	kics2	ENSCCRG00000052463	1	ortholog_one2many
ENSDARG00000002021	pygb	pygb	ENSCCRG00000065732	1	ortholog_one2many
ENSDARG00000002021	pygb	pygb	ENSCCRG00000065777	1	ortholog_one2many
ENSDARG00000023903	atf2	atf2	ENSCCRG00000032757	1	ortholog_one2many
ENSDARG00000023903	atf2	atf2	ENSCCRG00000074915	1	ortholog_one2many
ENSDARG00000007081	pias4a	pias4a	ENSCCRG00000012580	1	ortholog_one2many
ENSDARG00000007081	pias4a	pias4a	ENSCCRG00000074259	1	ortholog_one2many
ENSDARG00000018788	st8sia2	st8sia2	ENSCCRG00000057865	1	ortholog_one2many
ENSDARG00000018788	st8sia2	st8sia2	ENSCCRG00000075703	1	ortholog_one2many
ENSDARG00000102338	ptar1	ptar1	ENSCCRG00000037644	1	ortholog_one2many
ENSDARG00000102338	ptar1	ptar1	ENSCCRG00000001246	1	ortholog_one2many
ENSDARG00000069755	mtmr11	mtmr11	ENSCCRG00000022263	1	ortholog_one2many
ENSDARG00000069755	mtmr11	mtmr11	ENSCCRG00000005000	1	ortholog_one2many
ENSDARG00000102566	EEIG1	EEIG1	ENSCCRG00000041864	1	ortholog_one2many
ENSDARG00000102566	EEIG1	EEIG1	ENSCCRG00000056154	1	ortholog_one2many
ENSDARG00000014041	smarcad1a	smarcad1a	ENSCCRG00000035884	1	ortholog_one2many
ENSDARG00000014041	smarcad1a	smarcad1a	ENSCCRG00000011626	1	ortholog_one2many
ENSDARG00000025212	ints11	ints11	ENSCCRG00000044684	1	ortholog_one2many
ENSDARG00000025212	ints11	ints11	ENSCCRG00000023890	1	ortholog_one2many
ENSDARG00000010572	slc25a25a	slc25a25a	ENSCCRG00000080316	1	ortholog_one2many
ENSDARG00000010572	slc25a25a	slc25a25a	ENSCCRG00000017155	1	ortholog_one2many
ENSDARG00000021494	hnf4a	hnf4a	ENSCCRG00000011233	1	ortholog_one2many
ENSDARG00000021494	hnf4a	hnf4a	ENSCCRG00000080027	1	ortholog_one2many
ENSDARG00000093065	ubac2	ubac2	ENSCCRG00000032357	1	ortholog_one2many
ENSDARG00000093065	ubac2	ubac2	ENSCCRG00000019907	1	ortholog_one2many
ENSDARG00000016745	slc35f6	slc35f6	ENSCCRG00000080634	1	ortholog_one2many
ENSDARG00000016745	slc35f6	slc35f6	ENSCCRG00000043989	1	ortholog_one2many
ENSDARG00000069450	gja5b	gja5b	ENSCCRG00000074145	1	ortholog_one2many
ENSDARG00000069450	gja5b	gja5b	ENSCCRG00000036560	1	ortholog_one2many
ENSDARG00000077513	ppp1r3da	ppp1r3da	ENSCCRG00000066232	1	ortholog_one2many
ENSDARG00000077513	ppp1r3da	ppp1r3da	ENSCCRG00000065533	1	ortholog_one2many
ENSDARG00000070045	celf4	celf4	ENSCCRG00000056320	1	ortholog_one2many
ENSDARG00000070045	celf4	celf4	ENSCCRG00000060309	1	ortholog_one2many
ENSDARG00000045842	zgc:113263	zgc:113263	ENSCCRG00000011864	1	ortholog_one2many
ENSDARG00000045842	zgc:113263	zgc:113263	ENSCCRG00000025381	1	ortholog_one2many
ENSDARG00000013058	ascc2	ascc2	ENSCCRG00000003192	1	ortholog_one2many
ENSDARG00000013058	ascc2	ascc2	ENSCCRG00000012017	1	ortholog_one2many
ENSDARG00000054423	slc7a6	slc7a6	ENSCCRG00000048967	1	ortholog_one2many
ENSDARG00000054423	slc7a6	slc7a6	ENSCCRG00000081687	1	ortholog_one2many
ENSDARG00000070040	zgc:162344	zgc:162344	ENSCCRG00000055698	1	ortholog_one2many
ENSDARG00000070040	zgc:162344	zgc:162344	ENSCCRG00000012010	1	ortholog_one2many
ENSDARG00000030116	susd6	susd6	ENSCCRG00000081621	1	ortholog_one2many
ENSDARG00000030116	susd6	susd6	ENSCCRG00000054562	1	ortholog_one2many
ENSDARG00000075919	CCSER1	CCSER1	ENSCCRG00000037820	1	ortholog_one2many
ENSDARG00000075919	CCSER1	CCSER1	ENSCCRG00000044907	1	ortholog_one2many
ENSDARG00000030765	hadh	hadh	ENSCCRG00000008946	1	ortholog_one2many
ENSDARG00000030765	hadh	hadh	ENSCCRG00000082295	1	ortholog_one2many
